,claim_status,video_duration_sec,video_transcription_text,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,text_length,verified_status_verified,author_ban_status_banned,author_ban_status_under review
8578,1,12,a friend discovered on the news a claim that the automotive industry employs about 9.9 million americans,749939.0,248891.0,98553.0,4614.0,2376.0,104,False,False,False
2832,1,20,a friend read  on a website a claim that a one-armed player scored the winning goal in the first soccer tournament world cup in 1930,650295.0,317330.0,99240.0,3955.0,2130.0,132,False,False,False
14320,0,36,my friends' position is that no two teeth from different people will ever be alike,6570.0,2436.0,87.0,4.0,1.0,82,False,False,False
16868,0,10,my colleagues' belief is that humans physically cannot hum while holding your nose,4962.0,237.0,59.0,2.0,0.0,82,True,False,False
16036,0,51,my colleagues' opinion is that australia is wider than the moon,5797.0,2488.0,908.0,29.0,1.0,63,False,False,False
12967,0,7,our feeling is that redwoods are the tallest trees,4658.0,215.0,24.0,3.0,1.0,50,False,False,False
14485,0,40,my friends' belief is that the eiffel tower leans away from the sun,7158.0,2972.0,819.0,5.0,1.0,67,False,False,False
19002,0,31,in our opinion windshield wipers were invented in 1905,1414.0,244.0,67.0,4.0,1.0,54,False,False,False
15301,0,57,my family's feeling is that ravens are always aware when someone is watching them,6373.0,211.0,56.0,3.0,0.0,81,False,False,False
18730,0,60,my family is convinced  that the busiest airport in the world is in the united states,5113.0,797.0,215.0,14.0,2.0,85,False,False,False
14814,0,39,my family's view is that the longest recorded tennis match lasted for 11 hours,3982.0,1018.0,343.0,25.0,0.0,78,False,False,False
2867,1,25,a friend read  in the news that only one-fourth of the sahara desert is sandy,610725.0,325416.0,93874.0,4419.0,1293.0,77,False,False,False
9536,1,10,a colleague discovered on the radio that adult cats only meow to humans,146648.0,36804.0,100.0,556.0,111.0,71,False,False,True
17382,0,34,i am willing to say that there are about 582 million entrepreneurs in the world,5508.0,2165.0,799.0,29.0,7.0,79,False,False,False
929,1,32,i reported an expert discovered that melting glaciers make fizzy noises,989018.0,425743.0,151784.0,80.0,12.0,71,False,False,True
18756,0,8,my family is convinced  that typing keyboards were previously arranged alphabetically,9305.0,1458.0,0.0,27.0,4.0,85,False,False,False
2665,1,46,a friend read  on social media a claim that the average american spends time totalling 2.5 days annually looking for lost items,23252.0,11602.0,1034.0,268.0,162.0,127,False,False,False
15290,0,11,my family's feeling is that buttermilk does not contain any butter,385.0,43.0,5.0,0.0,0.0,66,False,False,False
10420,0,53,my friends think that the first cruise ship set sail in 1900,7509.0,1968.0,373.0,41.0,2.0,60,False,False,False
4509,1,24,i learned  on an internet forum that the most productive work day of the week is tuesday,235035.0,69141.0,436.0,483.0,117.0,88,False,True,False
7163,1,29,a colleague read  on a website a claim that typing keyboards were previously arranged alphabetically,353547.0,153363.0,58150.0,916.0,331.0,100,False,False,False
3529,1,48,someone learned  on a website a claim that driving south from detroit will lead to canada,428858.0,138525.0,44958.0,843.0,509.0,89,False,False,False
16132,0,48,my colleagues' thinking is that dragonflies can see in all directions at the same time,9348.0,1451.0,476.0,5.0,2.0,86,False,False,False
9600,1,29,a colleague discovered on the radio a claim that the eye of an ostrich is bigger than its brain,161492.0,48544.0,3526.0,449.0,83.0,95,False,False,False
15486,0,10,my family's position is that an espresso maker has been sent to space,8738.0,3591.0,1341.0,14.0,3.0,69,False,False,False
3944,1,56,someone read  in the media a claim that the scottish were the first people to fry chicken,975937.0,100277.0,24979.0,1840.0,179.0,89,False,False,False
4557,1,26,i learned  on an internet forum a claim that the world generates 2.5 quintillion bytes of data every day,496389.0,71021.0,16209.0,205.0,82.0,104,True,False,False
967,1,41,i told them an expert discovered that armadillos have bulletproof shells,505638.0,261347.0,3333.0,3143.0,1601.0,72,False,False,False
4813,1,17,i learned  in a discussion board that the largest living thing on earth is a tree,344400.0,91212.0,25408.0,1929.0,594.0,81,False,False,False
19049,0,32,"in our opinion in japan, its considered good luck when a sumo wrestler makes your baby cry",6150.0,1222.0,320.0,27.0,7.0,90,False,False,False
5965,1,22,a colleague learned  online a claim that a day on mars is about the same length as on earth,400763.0,147803.0,7336.0,2040.0,931.0,91,True,False,False
13009,0,7,our sentiment is that a day on mars is about the same length as on earth,2181.0,345.0,71.0,6.0,1.0,72,False,False,False
19021,0,41,in our opinion koalas sleep up to 22 hours per day,2118.0,465.0,57.0,5.0,2.0,50,True,False,False
18763,0,44,my family is convinced  that humans can’t taste food without saliva,5359.0,494.0,115.0,6.0,2.0,67,False,True,False
18331,0,24,my colleagues are willing to wager that more businesses will be owned by women than men by 2045,9557.0,3478.0,1276.0,72.0,6.0,95,True,False,False
99,1,49,a friend mentioned someone discovered that an average user spends 40% of their day on the internet,195432.0,27339.0,3483.0,433.0,200.0,98,False,False,False
12243,0,6,my hypothesis is that the band metallica is the first and only group to play on all seven continents,6187.0,1691.0,438.0,23.0,1.0,100,False,False,False
11581,0,22,my understanding is that there might be a huge planet in this solar system,2608.0,466.0,155.0,6.0,1.0,74,False,False,False
13842,0,25,my friends' understanding is that it snows in the sahara desert,6710.0,77.0,6.0,0.0,0.0,63,False,False,False
18111,0,52,my family is willing to wager that a one-armed player scored the winning goal in the first soccer tournament world cup in 1930,6934.0,507.0,149.0,4.0,1.0,126,False,False,False
3299,1,19,someone learned  on social media that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,482862.0,251322.0,90937.0,4381.0,1757.0,141,False,False,False
1260,1,44,a colleague told them the media discovered 1 billion cars are currently in use around the world,790579.0,97529.0,36800.0,2414.0,1090.0,95,False,False,False
14965,0,42,my family's thinking is that take out restaurants have been found in the remains of pompeii,5646.0,403.0,125.0,5.0,1.0,91,False,True,False
4939,1,43,i learned  on a website a claim that halley’s comet won’t be seen again until 2061,192224.0,36210.0,2541.0,864.0,374.0,82,False,False,False
6469,1,25,a colleague learned  from the news that the moon’s craters might be the coldest places in the solar system,383832.0,93783.0,32161.0,94.0,38.0,106,False,False,False
12175,0,45,my belief is that dogs can understand up to 250 hand gestures and words,1002.0,88.0,34.0,1.0,0.0,71,False,False,False
4982,1,6,i learned  from the news that neptune radiates more heat than it gets from the sun,374225.0,104721.0,10133.0,130.0,76.0,82,False,False,True
12331,0,25,our point of view is that vinyl record sales now surpass compact disc sales,8234.0,1924.0,281.0,44.0,3.0,75,False,False,True
2597,1,14,a friend read  on social media that footprints left on the moon won’t disappear as there is no wind,559196.0,361003.0,27301.0,2641.0,919.0,99,False,False,False
11361,0,56,"my opinion is that an average human child's developing body has over 300 bones, but by adulthood they'll have 206",2777.0,509.0,114.0,6.0,2.0,113,False,False,False
14599,0,16,my friends' hypothesis is that one strand of hair can hold up to 3 ounces of weight,7860.0,2726.0,307.0,44.0,2.0,83,False,False,False
1015,1,11,i mentioned an expert revealed that there are 7100+ islands in the philippines,647322.0,66735.0,15235.0,1258.0,791.0,78,False,False,False
16065,0,44,"my colleagues' opinion is that cows have ""best friends"" and will get stressed when separated",6820.0,2382.0,637.0,52.0,7.0,92,False,False,False
6445,1,15,a colleague learned  from the news that it snows in the sahara desert,951317.0,293469.0,10786.0,5256.0,2078.0,69,False,False,False
5317,1,13,"i read  on an internet forum a claim that shanghai, china has the world's longest subway system",902341.0,89008.0,11152.0,1539.0,673.0,95,False,False,False
14326,0,45,my friends' position is that baby octopuses are the size of a flea,269.0,60.0,17.0,1.0,0.0,66,False,False,False
5364,1,58,i read  in the media that the moon’s craters might be the coldest places in the solar system,341721.0,210105.0,19589.0,3451.0,212.0,92,False,False,False
8773,1,18,a friend discovered on the radio a claim that reindeer grow new antlers every year,189517.0,8137.0,2595.0,147.0,67.0,82,False,False,True
17505,0,5,"i am willing to wager that at the first modern olympics, winners were awarded silver medals",9875.0,1465.0,253.0,2.0,0.0,91,False,False,False
5227,1,31,i read  online a claim that the moon was once part of the earth,514375.0,60269.0,22490.0,221.0,89.0,63,False,False,False
12085,0,5,my reasoning is that a snail can sleep for three years,8630.0,1713.0,493.0,2.0,1.0,54,False,False,False
1728,1,9,a friend learned  in the media that the first gloves used in american sport baseball were fingerless,223521.0,18288.0,6930.0,36.0,3.0,100,False,False,False
14683,0,37,my family's point of view is that a one-armed player scored the winning goal in the first soccer tournament world cup in 1930,8593.0,3604.0,253.0,89.0,3.0,125,False,False,False
9740,0,13,i believe that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,1273.0,79.0,16.0,1.0,0.0,105,False,False,True
4352,1,28,someone read  in the media that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,395274.0,151590.0,16396.0,3708.0,394.0,135,False,False,False
18593,0,23,i am convinced  that baby spiders are called spiderlings,6170.0,447.0,70.0,9.0,0.0,56,False,True,False
2921,1,47,a friend read  in the news a claim that losing weight alters brain activity,214554.0,30950.0,5377.0,326.0,208.0,75,False,False,False
9642,0,20,i think that the hottest planet in our solar system is venus.,6999.0,369.0,36.0,8.0,0.0,61,False,False,False
10430,0,26,my friends think that the moon was once part of the earth,9268.0,1246.0,418.0,15.0,4.0,57,False,False,False
9178,1,21,i discovered on tv a claim that microbes from the sahara desert help feed the amazon rainforest,7743.0,2386.0,65.0,3.0,1.0,95,False,False,False
18657,0,48,my friends are convinced  that a banana is technically a berry,9050.0,286.0,89.0,1.0,0.0,62,False,False,False
9252,1,11,i discovered on the radio that outerspace partly smells like diesel fuel and barbeque,515838.0,197583.0,50469.0,3778.0,991.0,85,False,False,False
8963,1,15,someone discovered on tv a claim that antarctica is the only continent without any reptiles or snakes,818141.0,55734.0,2379.0,168.0,55.0,101,False,True,False
13971,0,23,"my friends' impression is that a common garden snail has over 12,000 teeth",6671.0,962.0,243.0,18.0,5.0,74,False,False,False
17119,0,49,i can say that the sunset is blue on mars,7622.0,1813.0,328.0,16.0,5.0,41,True,False,False
15480,0,46,"my family's position is that cows have ""best friends"" and will get stressed when separated",4641.0,1671.0,107.0,40.0,16.0,90,False,False,True
15071,0,28,my family's understanding is that a double rainbow is a mirror image of the first rainbow,2476.0,662.0,33.0,5.0,1.0,89,True,False,False
11277,0,56,my view is that singapore has the fastest internet connectivity in the world.,8299.0,2836.0,1087.0,24.0,8.0,77,False,False,False
5127,1,57,i learned  from the media a claim that vinyl record sales now surpass compact disc sales,838084.0,466324.0,56003.0,8697.0,1211.0,88,False,False,False
4367,1,8,someone read  in the media a claim that the band metallica is the first and only group to play on all seven continents,676295.0,333910.0,113494.0,2232.0,1462.0,118,False,False,False
14468,0,56,my friends' belief is that 5 dwarf planets are recognized in the solar system,1477.0,158.0,37.0,4.0,1.0,77,False,False,False
4704,1,39,i learned  on social media that neptune’s winds are the fastest in the solar system,243523.0,15627.0,595.0,227.0,102.0,83,False,False,False
3457,1,18,someone learned  on a website that an octopus has three hearts,562417.0,211909.0,42996.0,1843.0,854.0,62,False,True,False
3191,1,9,someone learned  on an internet forum a claim that redwoods are the tallest trees,784979.0,254821.0,41692.0,2575.0,674.0,81,False,True,False
